qid,occurrence,label,description,instance_of,uri
Q68305,1,Wetzikon,Swiss municipality and city,Q70208,http://wikidata.org/entity/Q68305
Q63241254,1,Hans Jakob Nägeli,(1736-1806),Q5,http://wikidata.org/entity/Q63241254
Q63252671,1,Johann Caspar Nägeli,(1696-1742),Q5,http://wikidata.org/entity/Q63252671
Q738142,1,clerk,white-collar worker who conducts general office tasks,Q28640,http://wikidata.org/entity/Q738142
Q3330547,1,chronicler,writer of a chronicle,Q28640,http://wikidata.org/entity/Q3330547
Q16840198,1,greffier,clerk to a legislature or a court,Q28640,http://wikidata.org/entity/Q16840198
Q3649966,1,Caius Gabriel Cibber,British artist (1630–1700),Q5,http://wikidata.org/entity/Q3649966
Q7744473,1,"The King's School, Grantham","school in Lincolnshire, UK",Q967098,http://wikidata.org/entity/Q7744473
Q57982939,1,Honsolgen,"village in the municipality of Buchloe, Germany",Q532,http://wikidata.org/entity/Q57982939
Q510845,1,Irsee,market municipality of Germany,Q100341898,http://wikidata.org/entity/Q510845
Q1364424,1,Guillaume de Marcillat,French painter (1470-1529),Q5,http://wikidata.org/entity/Q1364424
Q40222919,1,Antonio Vasari,father of Giorgio Vasari,Q5,http://wikidata.org/entity/Q40222919
Q112761455,1,Maddalena Tacci,,Q5,http://wikidata.org/entity/Q112761455
Q315803,1,Peter Candid,Flemish painter and graphic designer (1548-1628),Q5,http://wikidata.org/entity/Q315803
Q2459386,1,Giovanni Battista Naldini,Italian Mannerist painter (1535-1591),Q5,http://wikidata.org/entity/Q2459386
Q528968,1,Jacopo Zucchi,Florentine painter (1542-1596),Q5,http://wikidata.org/entity/Q528968
Q345605,1,Federico Zuccari,Italian painter (1539-1609),Q5,http://wikidata.org/entity/Q345605
Q7031,1,Luca Signorelli,Italian Renaissance painter (c.1450-1523),Q5,http://wikidata.org/entity/Q7031
Q110424056,1,Adriaan Heynsius,25 Jan 1615 Delft - 15 Jul 1679 Delft,Q5,http://wikidata.org/entity/Q110424056
Q110424060,1,Maria Dedel,14 Dec 1615 - 6 Mar 1692 's-Gravenhage,Q5,http://wikidata.org/entity/Q110424060
Q75728027,1,Alexander Edward Buchan,(born 1961),Q5,http://wikidata.org/entity/Q75728027
Q75728029,1,Sarah Pickles,Peerage person ID=305089,Q5,http://wikidata.org/entity/Q75728029
Q21234,1,Dauendorf,"commune in Bas-Rhin, France",Q484170,http://wikidata.org/entity/Q21234
Q13616,1,Matera,Italian comune,Q747074,http://wikidata.org/entity/Q13616
Q323633,1,Fauquembergues,"commune in Pas-de-Calais, France",Q484170,http://wikidata.org/entity/Q323633
Q3154738,1,Isaac Cruikshank,Scottish painter and caricaturist (1764-1811),Q5,http://wikidata.org/entity/Q3154738
Q3658608,2,caricaturist,artist who draws comical or otherwise exaggerated visual cartoons,Q28640,http://wikidata.org/entity/Q3658608
Q644687,5,illustrator,narrative artist who makes images for printed and electronic products,Q28640,http://wikidata.org/entity/Q644687
Q33231,4,photographer,person who takes photographs,Q12737077,http://wikidata.org/entity/Q33231
Q1523208,1,Giebichenstein,"district in the city of Halle, Germany",Q253019,http://wikidata.org/entity/Q1523208
Q43003,2,Ostiano,Italian comune,Q747074,http://wikidata.org/entity/Q43003
Q219317,1,University of Pavia,university in Italy,Q875538,http://wikidata.org/entity/Q219317
Q1617267,1,Alban Butler,English Roman Catholic priest and hagiographer (1710-1773),Q5,http://wikidata.org/entity/Q1617267
Q2983716,1,English College,Catholic seminary in Douai,Q14911880,http://wikidata.org/entity/Q2983716
Q69482,1,Lincoln's Inn,"one of the four Inns of Court in London, England",Q278697,http://wikidata.org/entity/Q69482
Q280411,1,Augustus Wall Callcott,British artist (1779-1844),Q5,http://wikidata.org/entity/Q280411
Q288781,2,Kensington,district within the Royal Borough of Kensington and Chelsea in central London,Q2755753,http://wikidata.org/entity/Q288781
Q96087511,1,Thomas Callcott,1735 - before 12 Nov 1796,Q5,http://wikidata.org/entity/Q96087511
Q96087513,1,Charlotte Wall,,Q5,http://wikidata.org/entity/Q96087513
Q868066,1,Gnaeus Domitius Afer,1st century AD Roman orator and advocate,Q5,http://wikidata.org/entity/Q868066
Q1232970,1,Marcus Servilius Nonianus,Roman historian and senator (died 59 AD),Q5,http://wikidata.org/entity/Q1232970
Q361809,2,rhetorician,teacher of rhetoric; theorist of rhetoric,Q28640,http://wikidata.org/entity/Q361809
Q642046,1,Calahorra,"municipality in Rioja Baja, La Rioja, Spain",Q123680441,http://wikidata.org/entity/Q642046
Q19603600,1,Calagurris,ancient city of Spain,Q213468,http://wikidata.org/entity/Q19603600
Q12859263,2,orator,public speaker; for conference speaker use Q100742049,Q28640,http://wikidata.org/entity/Q12859263
Q259903,1,Aire-sur-la-Lys,"commune in Pas-de-Calais, France",Q484170,http://wikidata.org/entity/Q259903
Q864380,3,biographer,person who creates biographies,Q28640,http://wikidata.org/entity/Q864380
Q202374,1,Châteaulin,"commune in Finistère, France",Q484170,http://wikidata.org/entity/Q202374
Q2251926,1,Milston,"village in Wiltshire, England",Q532,http://wikidata.org/entity/Q2251926
Q6483601,1,Lancelot Addison,Anglican priest,Q5,http://wikidata.org/entity/Q6483601
Q96083786,1,Jane Gulston,(1635-1684),Q5,http://wikidata.org/entity/Q96083786
Q131725728,1,Richard Steele,1638 - 1709,Q5,http://wikidata.org/entity/Q131725728
Q131725729,1,Elinor Sheyles,est. 1645 - 1713,Q5,http://wikidata.org/entity/Q131725729
Q82513,1,Merton College,college of the University of Oxford,Q2581649,http://wikidata.org/entity/Q82513
Q539630,1,Freinsheim,"town in the rural district Bad Dürkheim, Rhineland-Palatinate, Germany",Q42744322,http://wikidata.org/entity/Q539630
Q7047,1,Bad Kreuznach,"city in Rhineland-Palatinate, Germany",Q42744322,http://wikidata.org/entity/Q7047
Q154195,1,Kingdom of Bavaria,"kingdom in Central Europe between 1806 and 1918, from January 1871 part of the German Empire",Q3024240,http://wikidata.org/entity/Q154195
Q3386087,1,Pierre Maleden,"French composer, musicologist and music teacher",Q5,http://wikidata.org/entity/Q3386087
Q70942,1,Claußnitz,municipality of Germany,Q116457956,http://wikidata.org/entity/Q70942
Q706796,3,Alexander Hegius von Heek,German Renaissance humanist,Q5,http://wikidata.org/entity/Q706796
Q716415,1,Jan Standonck,Dutch theologian,Q5,http://wikidata.org/entity/Q716415
Q957527,1,John Colet,English priest,Q5,http://wikidata.org/entity/Q957527
Q3077328,1,George Hermonymus,"15th-century Greek scribe, diplomat, scholar and lecturer",Q5,http://wikidata.org/entity/Q3077328
Q114323974,1,Pieter Gerard,"Pieter Gerard, brother of Desiderius Erasmus, and one of his correspondets, cf. Contemporaries of Erasmus I, 441-442",Q5,http://wikidata.org/entity/Q114323974
Q2129332,2,Gabriel Mudaeus,Flemish jurist and humanist,Q5,http://wikidata.org/entity/Q2129332
Q2149257,1,Richard Croke,English academic,Q5,http://wikidata.org/entity/Q2149257
Q114323937,1,Nikolaus Bensrott,"Nikolaus Bensrott of Üffeln (documented 1500-1509), a correspondent of Desiderius Erasmus, cf. Contemporaries of Erasmus I, 123",Q5,http://wikidata.org/entity/Q114323937
Q693380,5,Old University of Leuven,university in Leuven (Louvain) (founded 1425 - closed 1797),Q1083980,http://wikidata.org/entity/Q693380
Q765642,1,Queens' College,college of the University of Cambridge,Q1055028,http://wikidata.org/entity/Q765642
Q179541,1,Epicureanism,philosophical movement developed by Epicurus,Q12765852,http://wikidata.org/entity/Q179541
Q2566598,3,religious,member of a Catholic order,Q63188683,http://wikidata.org/entity/Q2566598
Q1110002,3,Collège Sainte-Barbe,secondary education in France,Q2511322,http://wikidata.org/entity/Q1110002
Q1310,9,Arnhem,"city, municipality and capital of province Gelderland, the Netherlands",Q2039348,http://wikidata.org/entity/Q1310
Q3532814,2,Quirijn Maurits Rudolph Ver Huell,Dutch writer and painter (1787-1860),Q5,http://wikidata.org/entity/Q3532814
Q4039371,2,Ver Huell,Dutch noble family,Q15054477,http://wikidata.org/entity/Q4039371
Q131524,2,entrepreneur,person who owns and operates a business,Q28640,http://wikidata.org/entity/Q131524
Q16508726,1,Maison d'Alphonse Daudet,"villa in Draveil, France",Q3950,http://wikidata.org/entity/Q16508726
Q216047,1,Le Figaro,French daily newspaper,Q1110794,http://wikidata.org/entity/Q216047
Q926749,2,Lycée Condorcet,"public school in Paris, France",Q20860083,http://wikidata.org/entity/Q926749
Q318082,1,Lunel,commune in the Hérault department in southern France,Q484170,http://wikidata.org/entity/Q318082
Q1225716,2,ornithologist,scientist who studies birds,Q28640,http://wikidata.org/entity/Q1225716
Q108117521,1,François-Nicolas Marquet,,Q5,http://wikidata.org/entity/Q108117521
Q20188,1,Mondovì,Italian comune,Q747074,http://wikidata.org/entity/Q20188
Q3101548,1,"George Edgcumbe, 1st Earl of Mount Edgcumbe",Royal Navy admiral (1720-1795),Q5,http://wikidata.org/entity/Q3101548
Q38520177,1,"Emma Edgcumbe, Countess of Mount Edgcumbe",(1729-1807),Q5,http://wikidata.org/entity/Q38520177
Q1247373,3,Harrow School,"school in Harrow, UK",Q1972829,http://wikidata.org/entity/Q1247373
Q2640561,1,Zuilen,"neighborhood in Utrecht, The Netherlands",Q123705,http://wikidata.org/entity/Q2640561
Q175151,10,printer,person involved in manufacturing printed materials; operator of a printing press,Q28640,http://wikidata.org/entity/Q175151
Q42623606,1,Steendrukkerij van P. Blommers,,Q6500733,http://wikidata.org/entity/Q42623606
Q2504617,1,romanist,scholar specialising in Romance studies,Q28640,http://wikidata.org/entity/Q2504617
Q736333,1,Saint-Hilaire-du-Harcouët,"commune in Manche, France",Q484170,http://wikidata.org/entity/Q736333
Q105939057,1,Martinus Nicolaas Beets,19 Apr 1780 Haarlem - 5 Aug 1869 Haarlem (1780–1869),Q5,http://wikidata.org/entity/Q105939057
Q105939066,1,Maria Elisabeth de Waal Malefijt,1782,Q5,http://wikidata.org/entity/Q105939066
Q953957,2,Wantage,"market town and civil parish in Vale of White Horse, Oxfordshire, England",Q3957,http://wikidata.org/entity/Q953957
Q81170,2,Oriel College,college of the University of Oxford,Q2581649,http://wikidata.org/entity/Q81170
Q699191,1,Jan van Marnix,politician,Q5,http://wikidata.org/entity/Q699191
Q111901161,1,Brussels,largest city of Belgium,Q515,http://wikidata.org/entity/Q111901161
Q110519503,1,"Jacques van Marnix van Tholouze, Heer van Mont de St.Aldegonde",Abt 1510 - 23 Jun 1557/12 Aug 1557,Q5,http://wikidata.org/entity/Q110519503
Q110519509,1,"Marie de Hemericourt, Vrouwe van Mont de St.Aldegonde",Abt 1510 Brugge - 1540,Q5,http://wikidata.org/entity/Q110519509
Q110519484,1,"Baron Wessel VII van den Boetzelaer, Heer van Asperen en Merwede",Abt 1562 - 10 Oct 1632,Q5,http://wikidata.org/entity/Q110519484
Q58435822,1,Laurens Buysero,advisor to William III of Orange,Q5,http://wikidata.org/entity/Q58435822
Q62480284,2,Collegium Chirurgicum Amstelaedamense,former surgeon's guild & college in Amsterdam,Q38723,http://wikidata.org/entity/Q62480284
Q501900,1,Tournus,"commune in Saône-et-Loire, France",Q484170,http://wikidata.org/entity/Q501900
Q15883852,1,Warnsborn,,Q12292478,http://wikidata.org/entity/Q15883852
Q47545847,1,,family,Q8436,http://wikidata.org/entity/Q47545847
Q148849,1,Żary,"town and urban gmina in Lubusz Voivodeship, Poland (German: Sorau)",Q2616791,http://wikidata.org/entity/Q148849
Q5076847,1,Charles Isaac Mungo Dibdin,"English dramatist, composer, writer and theatre proprietor (1768-1833)",Q5,http://wikidata.org/entity/Q5076847
Q150120,1,Bloomsbury,"district in West End, London",Q2755753,http://wikidata.org/entity/Q150120
Q845619,2,Taunton,"town and civil parish in Somerset, England",Q1357964,http://wikidata.org/entity/Q845619
Q745967,5,Christ Church,constituent college of the University of Oxford in England,Q2581649,http://wikidata.org/entity/Q745967
Q94990,1,San Giovanni in Persiceto,Italian comune,Q747074,http://wikidata.org/entity/Q94990
Q3384718,1,Pierre Descartes,(1591-1660),Q5,http://wikidata.org/entity/Q3384718
Q320299,1,Descartes,"commune in Indre-et-Loire, France",Q484170,http://wikidata.org/entity/Q320299
Q10680648,1,Stockholm City,urban municipality in Sweden until the end of 1970,Q2261863,http://wikidata.org/entity/Q10680648
Q3179456,1,Joachim Descartes,French jurist (1563-1640),Q5,http://wikidata.org/entity/Q3179456
Q112384119,1,Jeanne Brochard,1565 - 1597,Q5,http://wikidata.org/entity/Q112384119
Q2421235,1,Gilles-François Boulduc,French chemist (1675-1741),Q5,http://wikidata.org/entity/Q2421235
Q18197541,1,René Fédé,,Q5,http://wikidata.org/entity/Q18197541
Q2372894,1,Catherine Descartes,French poet and philosopher (1637–1706),Q5,http://wikidata.org/entity/Q2372894
Q2983591,1,collège Henri-IV de La Flèche,French school,Q3914,http://wikidata.org/entity/Q2983591
Q53657,1,Montepaone,Italian comune,Q747074,http://wikidata.org/entity/Q53657
Q20076182,1,Charles-Antoine Chabanon de Maugris,French author and musician,Q5,http://wikidata.org/entity/Q20076182
Q861551,1,Saint-Domingue,French colony on the isle of Hispaniola,Q133156,http://wikidata.org/entity/Q861551
Q107352059,1,Madame de Villeblanche,French composer,Q5,http://wikidata.org/entity/Q107352059
Q108675747,1,Bernardo Miralles,Spanish composer,Q5,http://wikidata.org/entity/Q108675747
Q771314,1,Aliaga,"municipality of Aragon, Spain",Q2074737,http://wikidata.org/entity/Q771314
Q11959,1,Alicante,"city in Valencian Community, Spain",Q2074737,http://wikidata.org/entity/Q11959
Q1024699,1,Ouwerkerk,"village in Schouwen-Duiveland, Netherlands",Q1852859,http://wikidata.org/entity/Q1024699
Q43845,1,businessperson,person involved in activities for the purpose of generating revenue,Q28640,http://wikidata.org/entity/Q43845
Q998550,11,bookseller,person selling books,Q28640,http://wikidata.org/entity/Q998550
Q9681,1,Hertford,"county town of Hertfordshire, England",Q1115575,http://wikidata.org/entity/Q9681
Q216853,1,Camaiore,commune in Italy,Q747074,http://wikidata.org/entity/Q216853
Q137839083,1,,,Q5,http://wikidata.org/entity/Q137839083
Q1382,1,Piran,coastal town of Slovenia,Q3957,http://wikidata.org/entity/Q1382
Q7330854,1,Richmond High School,"secondary school in Richmond, Indiana, United States of America",Q9826,http://wikidata.org/entity/Q7330854
Q25393460,1,Catholic deacon,"in the Catholic Church, minister of an order immediately inferior to the priest, with functions of assistance in the exercise of worship and works of charity; His insignia are the crossed stole and the dalmatic",Q63188808,http://wikidata.org/entity/Q25393460
Q1011162,1,Bourscheid Castle,castle,Q23413,http://wikidata.org/entity/Q1011162
Q110705328,1,"Johann Gerhard von Metternich, Herr zu Bourscheid",,Q5,http://wikidata.org/entity/Q110705328
Q110705342,1,Maria von der Leyen,- 16 Dec 1660,Q5,http://wikidata.org/entity/Q110705342
Q3499072,2,chef,person that directs preparation of meals,Q28640,http://wikidata.org/entity/Q3499072
Q551835,1,physician writer,physicians who write creatively in fields outside their practice of medicine,Q28640,http://wikidata.org/entity/Q551835
Q96099341,1,Edward Pożerski,,Q5,http://wikidata.org/entity/Q96099341
Q110923166,1,Olimpia Bielajew,,Q5,http://wikidata.org/entity/Q110923166
Q124627151,1,,,Q27062351,http://wikidata.org/entity/Q124627151
Q391083,1,Pasteur Institute,French research institute (1887-),Q31855,http://wikidata.org/entity/Q391083
Q3064332,1,Science Faculty of Paris,principal institution of scientific higher education in France,Q180958,http://wikidata.org/entity/Q3064332
Q845878,1,Sainte-Olive,"commune in Ain, France",Q484170,http://wikidata.org/entity/Q845878
Q213389,1,Bouligneux,"commune in Ain, France",Q484170,http://wikidata.org/entity/Q213389
Q200397,1,Abraham de Moivre,French mathematician (*1667 – †1754),Q5,http://wikidata.org/entity/Q200397
Q2259532,2,cleric,member of the clergy of a religion,Q63187345,http://wikidata.org/entity/Q2259532
Q5086153,1,Charlotte Street,street in London,Q79007,http://wikidata.org/entity/Q5086153
Q650068,1,Peterhouse,college of the University of Cambridge,Q1055028,http://wikidata.org/entity/Q650068
Q501090,1,Castro Urdiales,municipality of Spain,Q515,http://wikidata.org/entity/Q501090
Q9974,1,Weesp,town and former municipality in the Netherlands,Q2039348,http://wikidata.org/entity/Q9974
Q1423891,2,Christian minister,function of service in Christianity,Q63188683,http://wikidata.org/entity/Q1423891
Q2583037,1,Deurne,"town in the Dutch municipality of Deurne, the Netherlands",Q3957,http://wikidata.org/entity/Q2583037
Q22073916,2,tragedy writer,,Q28640,http://wikidata.org/entity/Q22073916
Q202422,2,Salamis Island,"island in the Saronic Gulf near Piraeus, Greece",Q23442,http://wikidata.org/entity/Q202422
Q83958,1,Macedonia,ancient Hellenic kingdom,Q1250464,http://wikidata.org/entity/Q83958
Q213679,1,Pella,capital of the ancient kingdom of Macedon,Q15661340,http://wikidata.org/entity/Q213679
Q117246181,1,Mnesarchus,,Q5,http://wikidata.org/entity/Q117246181
Q117246183,1,Cleito,,Q5,http://wikidata.org/entity/Q117246183
Q1235930,1,Colonus,ancient Athenian deme,Q672490,http://wikidata.org/entity/Q1235930
Q2910312,1,Durgerdam,"village in Amsterdam, Netherlands",Q532,http://wikidata.org/entity/Q2910312
Q355406,1,Paulus Potter,Dutch painter (1625-1654),Q5,http://wikidata.org/entity/Q355406
Q70949,1,Eppendorf,municipality of Germany,Q116457956,http://wikidata.org/entity/Q70949
